Latitude,Longitude,Temperatura,Umidade,Data,Hora
-3.738678,-38.569698,29.0,36.0,01/02/2021,21:02:32
-3.738678,-38.569698,29.0,35.0,01/02/2021,21:02:37
-3.738678,-38.569698,29.0,35.0,01/02/2021,21:02:42
-3.738678,-38.569698,29.0,35.0,01/02/2021,21:02:47
-3.738678,-38.569698,29.0,35.0,01/02/2021,21:02:52
-3.738678,-38.569698,29.0,35.0,01/02/2021,21:02:57
-3.738678,-38.569698,29.0,35.0,01/02/2021,21:03:02
-3.738678,-38.569698,29.0,35.0,01/02/2021,21:03:07
-3.738678,-38.569698,29.0,35.0,01/02/2021,21:03:12
-3.738678,-38.569698,29.0,35.0,01/02/2021,21:03:17
-3.738678,-38.569698,29.0,35.0,01/02/2021,21:03:22
-3.738678,-38.569698,29.0,35.0,01/02/2021,21:03:27
-3.738678,-38.569698,29.0,35.0,01/02/2021,21:03:32
-3.738678,-38.569698,29.0,35.0,01/02/2021,21:03:37
-3.738678,-38.569698,29.0,36.0,01/02/2021,21:03:42
-3.738678,-38.569698,29.0,35.0,01/02/2021,21:03:47
-3.738678,-38.569698,29.0,35.0,01/02/2021,21:03:52
-3.738678,-38.569698,29.0,35.0,01/02/2021,21:03:57
-3.738678,-38.569698,29.0,36.0,01/02/2021,21:04:02
-3.738678,-38.569698,29.0,35.0,01/02/2021,21:04:07
-3.738678,-38.569698,29.0,35.0,01/02/2021,21:04:12
-3.738678,-38.569698,29.0,36.0,01/02/2021,21:04:17
-3.738678,-38.569698,29.0,36.0,01/02/2021,21:04:22
-3.738678,-38.569698,29.0,35.0,01/02/2021,21:04:28
-3.738678,-38.569698,29.0,36.0,01/02/2021,21:04:33
-3.738678,-38.569698,29.0,36.0,01/02/2021,21:04:38
-3.738678,-38.569698,29.0,35.0,01/02/2021,21:04:43
-3.738678,-38.569698,29.0,35.0,01/02/2021,21:04:48
-3.738678,-38.569698,29.0,35.0,01/02/2021,21:04:53
-3.738678,-38.569698,29.0,36.0,01/02/2021,21:04:58
-3.738678,-38.569698,29.0,35.0,01/02/2021,21:05:03
-3.738678,-38.569698,29.0,36.0,01/02/2021,21:05:08
-3.738678,-38.569698,29.0,35.0,01/02/2021,21:05:13
-3.738678,-38.569698,29.0,35.0,01/02/2021,21:05:18
-3.738678,-38.569698,29.0,36.0,01/02/2021,21:05:23
-3.738678,-38.569698,29.0,35.0,01/02/2021,21:05:28
-3.738678,-38.569698,29.0,35.0,01/02/2021,21:05:33
-3.738678,-38.569698,29.0,35.0,01/02/2021,21:05:38
-3.738678,-38.569698,29.0,36.0,01/02/2021,21:05:43
-3.738678,-38.569698,29.0,36.0,01/02/2021,21:05:48
-3.738678,-38.569698,29.0,36.0,01/02/2021,21:05:53
-3.738678,-38.569698,29.0,36.0,01/02/2021,21:05:58
-3.738678,-38.569698,29.0,35.0,01/02/2021,21:06:03
-3.738678,-38.569698,29.0,36.0,01/02/2021,21:06:08
-3.738678,-38.569698,29.0,36.0,01/02/2021,21:06:13
-3.738678,-38.569698,29.0,36.0,01/02/2021,21:06:18
-3.738678,-38.569698,29.0,36.0,01/02/2021,21:06:23
-3.738678,-38.569698,29.0,36.0,01/02/2021,21:06:28
-3.738678,-38.569698,29.0,35.0,01/02/2021,21:06:33
-3.738678,-38.569698,29.0,35.0,01/02/2021,21:06:38
-3.738678,-38.569698,29.0,36.0,01/02/2021,21:06:43
-3.738678,-38.569698,29.0,35.0,01/02/2021,21:06:48
-3.738678,-38.569698,29.0,35.0,01/02/2021,21:06:53
-3.738678,-38.569698,29.0,35.0,01/02/2021,21:06:58
-3.738678,-38.569698,29.0,36.0,01/02/2021,21:07:03
-3.738678,-38.569698,29.0,36.0,01/02/2021,21:07:08
-3.738678,-38.569698,29.0,36.0,01/02/2021,21:07:13
-3.738678,-38.569698,29.0,36.0,01/02/2021,21:07:18
-3.738678,-38.569698,29.0,36.0,01/02/2021,21:07:23
-3.738678,-38.569698,29.0,36.0,01/02/2021,21:07:28
-3.738678,-38.569698,29.0,35.0,01/02/2021,21:07:33
-3.738678,-38.569698,29.0,36.0,01/02/2021,21:07:38
-3.738678,-38.569698,29.0,36.0,01/02/2021,21:07:43
-3.738678,-38.569698,29.0,36.0,01/02/2021,21:07:48
-3.738678,-38.569698,29.0,36.0,01/02/2021,21:07:53
-3.738678,-38.569698,29.0,36.0,01/02/2021,21:07:59
-3.738678,-38.569698,29.0,36.0,01/02/2021,21:08:04
-3.738678,-38.569698,29.0,36.0,01/02/2021,21:08:09
-3.738678,-38.569698,29.0,36.0,01/02/2021,21:08:14
-3.738678,-38.569698,29.0,36.0,01/02/2021,21:08:19
-3.738678,-38.569698,29.0,35.0,01/02/2021,21:08:24
-3.738678,-38.569698,29.0,36.0,01/02/2021,21:08:29
-3.738678,-38.569698,29.0,36.0,01/02/2021,21:08:34
-3.738678,-38.569698,29.0,36.0,01/02/2021,21:08:39
-3.738678,-38.569698,29.0,36.0,01/02/2021,21:08:44
-3.738678,-38.569698,29.0,35.0,01/02/2021,21:08:49
-3.738678,-38.569698,29.0,36.0,01/02/2021,21:08:54
-3.738678,-38.569698,29.0,36.0,01/02/2021,21:08:59
-3.738678,-38.569698,29.0,36.0,01/02/2021,21:09:04
-3.738678,-38.569698,29.0,36.0,01/02/2021,21:09:09
-3.738678,-38.569698,29.0,36.0,01/02/2021,21:09:14
-3.738678,-38.569698,29.0,36.0,01/02/2021,21:09:19
-3.738678,-38.569698,29.0,35.0,01/02/2021,21:09:24
-3.738678,-38.569698,29.0,36.0,01/02/2021,21:09:29
-3.738678,-38.569698,29.0,36.0,01/02/2021,21:09:34
-3.738678,-38.569698,29.0,36.0,01/02/2021,21:09:39
-3.738678,-38.569698,29.0,36.0,01/02/2021,21:09:44
-3.738678,-38.569698,29.0,36.0,01/02/2021,21:09:49
-3.738678,-38.569698,29.0,36.0,01/02/2021,21:09:54
-3.738678,-38.569698,29.0,36.0,01/02/2021,21:09:59
-3.738678,-38.569698,29.0,35.0,01/02/2021,21:10:04
-3.738678,-38.569698,29.0,36.0,01/02/2021,21:10:09
-3.738678,-38.569698,29.0,36.0,01/02/2021,21:10:14
-3.738678,-38.569698,29.0,36.0,01/02/2021,21:10:19
-3.738678,-38.569698,29.0,36.0,01/02/2021,21:10:24
-3.738678,-38.569698,29.0,36.0,01/02/2021,21:10:29
-3.738678,-38.569698,29.0,36.0,01/02/2021,21:10:34
-3.738678,-38.569698,29.0,36.0,01/02/2021,21:10:39
-3.738678,-38.569698,29.0,36.0,01/02/2021,21:10:44
-3.738678,-38.569698,29.0,36.0,01/02/2021,21:10:49
-3.738678,-38.569698,29.0,35.0,01/02/2021,21:10:54
-3.738678,-38.569698,29.0,36.0,01/02/2021,21:10:59
-3.738678,-38.569698,29.0,36.0,01/02/2021,21:11:04
-3.738678,-38.569698,29.0,36.0,01/02/2021,21:11:09
-3.738678,-38.569698,29.0,36.0,01/02/2021,21:11:14
-3.738678,-38.569698,29.0,36.0,01/02/2021,21:11:19
-3.738678,-38.569698,29.0,36.0,01/02/2021,21:11:24
-3.738678,-38.569698,29.0,36.0,01/02/2021,21:11:29
-3.738678,-38.569698,29.0,36.0,01/02/2021,21:11:35
-3.738678,-38.569698,29.0,36.0,01/02/2021,21:11:40
-3.738678,-38.569698,29.0,36.0,01/02/2021,21:11:45
-3.738678,-38.569698,29.0,36.0,01/02/2021,21:11:50
-3.738678,-38.569698,29.0,36.0,01/02/2021,21:11:55
-3.738678,-38.569698,29.0,36.0,01/02/2021,21:12:00
-3.738678,-38.569698,29.0,36.0,01/02/2021,21:12:05
-3.738678,-38.569698,29.0,35.0,01/02/2021,21:12:10
-3.738678,-38.569698,29.0,36.0,01/02/2021,21:12:15
-3.738678,-38.569698,29.0,36.0,01/02/2021,21:12:20
-3.738678,-38.569698,29.0,36.0,01/02/2021,21:12:25
-3.738678,-38.569698,29.0,36.0,01/02/2021,21:12:30
-3.738678,-38.569698,29.0,35.0,01/02/2021,21:12:35
-3.738678,-38.569698,29.0,36.0,01/02/2021,21:12:40
-3.738678,-38.569698,29.0,36.0,01/02/2021,21:12:45
-3.738678,-38.569698,29.0,36.0,01/02/2021,21:12:50
-3.738678,-38.569698,29.0,36.0,01/02/2021,21:12:55
-3.738678,-38.569698,29.0,36.0,01/02/2021,21:13:00
-3.738678,-38.569698,29.0,36.0,01/02/2021,21:13:05
-3.738678,-38.569698,29.0,36.0,01/02/2021,21:13:10
-3.738678,-38.569698,29.0,36.0,01/02/2021,21:13:15
-3.738678,-38.569698,29.0,36.0,01/02/2021,21:13:20
-3.738678,-38.569698,29.0,36.0,01/02/2021,21:13:25
-3.738678,-38.569698,29.0,36.0,01/02/2021,21:13:30
-3.738678,-38.569698,29.0,36.0,01/02/2021,21:13:35
-3.738678,-38.569698,29.0,36.0,01/02/2021,21:13:40
-3.738678,-38.569698,29.0,36.0,01/02/2021,21:13:45
-3.738678,-38.569698,29.0,36.0,01/02/2021,21:13:50
-3.738678,-38.569698,29.0,36.0,01/02/2021,21:13:55
-3.738678,-38.569698,29.0,36.0,01/02/2021,21:14:00
-3.738678,-38.569698,29.0,36.0,01/02/2021,21:14:05
-3.738678,-38.569698,29.0,36.0,01/02/2021,21:14:10
-3.738678,-38.569698,29.0,36.0,01/02/2021,21:14:15
-3.738678,-38.569698,29.0,36.0,01/02/2021,21:14:20
-3.738678,-38.569698,29.0,36.0,01/02/2021,21:14:25
-3.738678,-38.569698,29.0,36.0,01/02/2021,21:14:30
-3.738678,-38.569698,29.0,36.0,01/02/2021,21:14:35
-3.738678,-38.569698,29.0,36.0,01/02/2021,21:14:40
-3.738678,-38.569698,29.0,36.0,01/02/2021,21:14:45
-3.738678,-38.569698,29.0,36.0,01/02/2021,21:14:50
-3.738678,-38.569698,29.0,36.0,01/02/2021,21:14:55
-3.738678,-38.569698,29.0,36.0,01/02/2021,21:15:00
-3.738678,-38.569698,29.0,36.0,01/02/2021,21:15:05
-3.738678,-38.569698,29.0,36.0,01/02/2021,21:15:11
-3.738678,-38.569698,29.0,36.0,01/02/2021,21:15:16
-3.738678,-38.569698,29.0,36.0,01/02/2021,21:15:21
-3.738678,-38.569698,29.0,36.0,01/02/2021,21:15:26
-3.738678,-38.569698,29.0,36.0,01/02/2021,21:15:31
-3.738678,-38.569698,29.0,36.0,01/02/2021,21:15:36
-3.738678,-38.569698,29.0,36.0,01/02/2021,21:15:41
-3.738678,-38.569698,29.0,36.0,01/02/2021,21:15:46
-3.738678,-38.569698,29.0,36.0,01/02/2021,21:15:51
-3.738678,-38.569698,29.0,36.0,01/02/2021,21:15:56
-3.738678,-38.569698,29.0,36.0,01/02/2021,21:16:01
-3.738678,-38.569698,29.0,36.0,01/02/2021,21:16:06
-3.738678,-38.569698,29.0,36.0,01/02/2021,21:16:11
-3.738678,-38.569698,29.0,36.0,01/02/2021,21:16:16
-3.738678,-38.569698,29.0,36.0,01/02/2021,21:16:21
-3.738678,-38.569698,29.0,36.0,01/02/2021,21:16:26
-3.738678,-38.569698,29.0,36.0,01/02/2021,21:16:31
-3.738678,-38.569698,29.0,36.0,01/02/2021,21:16:36
-3.738678,-38.569698,29.0,36.0,01/02/2021,21:16:41
-3.738678,-38.569698,29.0,36.0,01/02/2021,21:16:46
-3.738678,-38.569698,29.0,36.0,01/02/2021,21:16:51
-3.738678,-38.569698,29.0,36.0,01/02/2021,21:16:56
-3.738678,-38.569698,29.0,36.0,01/02/2021,21:17:01
-3.738678,-38.569698,29.0,36.0,01/02/2021,21:17:06
-3.738678,-38.569698,29.0,36.0,01/02/2021,21:17:11
-3.738678,-38.569698,29.0,36.0,01/02/2021,21:17:16
-3.738678,-38.569698,29.0,36.0,01/02/2021,21:17:21
-3.738678,-38.569698,29.0,36.0,01/02/2021,21:17:26
-3.738678,-38.569698,29.0,36.0,01/02/2021,21:17:31
-3.738678,-38.569698,29.0,36.0,01/02/2021,21:17:36
-3.738678,-38.569698,29.0,36.0,01/02/2021,21:17:41
-3.738678,-38.569698,29.0,36.0,01/02/2021,21:17:46
-3.738678,-38.569698,29.0,36.0,01/02/2021,21:17:51
-3.738678,-38.569698,29.0,36.0,01/02/2021,21:17:56
-3.738678,-38.569698,29.0,36.0,01/02/2021,21:18:01
-3.738678,-38.569698,29.0,36.0,01/02/2021,21:18:06
-3.738678,-38.569698,29.0,36.0,01/02/2021,21:18:11
-3.738678,-38.569698,29.0,36.0,01/02/2021,21:18:16
-3.738678,-38.569698,29.0,36.0,01/02/2021,21:18:21
-3.738678,-38.569698,29.0,36.0,01/02/2021,21:18:26
-3.738678,-38.569698,29.0,36.0,01/02/2021,21:18:31
-3.738678,-38.569698,29.0,36.0,01/02/2021,21:18:36
-3.738678,-38.569698,29.0,36.0,01/02/2021,21:18:41
-3.738678,-38.569698,29.0,36.0,01/02/2021,21:18:46
-3.738678,-38.569698,29.0,36.0,01/02/2021,21:18:52
-3.738678,-38.569698,29.0,36.0,01/02/2021,21:18:57
-3.738678,-38.569698,29.0,36.0,01/02/2021,21:19:02
-3.738678,-38.569698,29.0,36.0,01/02/2021,21:19:07
-3.738678,-38.569698,29.0,36.0,01/02/2021,21:19:12
-3.738678,-38.569698,29.0,36.0,01/02/2021,21:19:17
-3.738678,-38.569698,29.0,36.0,01/02/2021,21:19:22
-3.738678,-38.569698,29.0,36.0,01/02/2021,21:19:27
-3.738678,-38.569698,29.0,36.0,01/02/2021,21:19:32
-3.738678,-38.569698,29.0,36.0,01/02/2021,21:19:37
-3.738678,-38.569698,29.0,36.0,01/02/2021,21:19:42
-3.738678,-38.569698,29.0,36.0,01/02/2021,21:19:47
-3.738678,-38.569698,29.0,36.0,01/02/2021,21:19:52
-3.738678,-38.569698,29.0,36.0,01/02/2021,21:19:57
-3.738678,-38.569698,29.0,36.0,01/02/2021,21:20:02
-3.738678,-38.569698,29.0,36.0,01/02/2021,21:20:07
-3.738678,-38.569698,29.0,36.0,01/02/2021,21:20:12
-3.738678,-38.569698,29.0,36.0,01/02/2021,21:20:17
-3.738678,-38.569698,29.0,36.0,01/02/2021,21:20:22
-3.738678,-38.569698,29.0,36.0,01/02/2021,21:20:27
-3.738678,-38.569698,29.0,36.0,01/02/2021,21:20:32
-3.738678,-38.569698,29.0,36.0,01/02/2021,21:20:37
-3.738678,-38.569698,29.0,36.0,01/02/2021,21:20:42
-3.738678,-38.569698,29.0,36.0,01/02/2021,21:20:47
-3.738678,-38.569698,29.0,36.0,01/02/2021,21:20:52
-3.738678,-38.569698,29.0,36.0,01/02/2021,21:20:57
-3.738678,-38.569698,29.0,36.0,01/02/2021,21:21:02
-3.738678,-38.569698,29.0,36.0,01/02/2021,21:21:07
-3.738678,-38.569698,29.0,36.0,01/02/2021,21:21:12
-3.738678,-38.569698,29.0,36.0,01/02/2021,21:21:17
-3.738678,-38.569698,29.0,36.0,01/02/2021,21:21:22
-3.738678,-38.569698,29.0,36.0,01/02/2021,21:21:27
-3.738678,-38.569698,29.0,36.0,01/02/2021,21:21:32
-3.738678,-38.569698,29.0,36.0,01/02/2021,21:21:37
-3.738678,-38.569698,29.0,36.0,01/02/2021,21:21:42
-3.738678,-38.569698,29.0,36.0,01/02/2021,21:21:47
-3.738678,-38.569698,29.0,36.0,01/02/2021,21:21:52
-3.738678,-38.569698,29.0,36.0,01/02/2021,21:21:57
-3.738678,-38.569698,29.0,36.0,01/02/2021,21:22:02
-3.738678,-38.569698,29.0,36.0,01/02/2021,21:22:07
-3.738678,-38.569698,29.0,36.0,01/02/2021,21:22:12
-3.738678,-38.569698,29.0,36.0,01/02/2021,21:22:17
-3.738678,-38.569698,29.0,36.0,01/02/2021,21:22:23
-3.738678,-38.569698,29.0,36.0,01/02/2021,21:22:28
-3.738678,-38.569698,29.0,36.0,01/02/2021,21:22:33
-3.738678,-38.569698,29.0,36.0,01/02/2021,21:22:38
-3.738678,-38.569698,29.0,36.0,01/02/2021,21:22:43
-3.738678,-38.569698,29.0,36.0,01/02/2021,21:22:48
-3.738678,-38.569698,29.0,36.0,01/02/2021,21:22:53
-3.738678,-38.569698,29.0,36.0,01/02/2021,21:22:58
-3.738678,-38.569698,29.0,36.0,01/02/2021,21:23:03
-3.738678,-38.569698,29.0,36.0,01/02/2021,21:23:08
-3.738678,-38.569698,29.0,36.0,01/02/2021,21:23:13
-3.738678,-38.569698,29.0,36.0,01/02/2021,21:23:18
-3.738678,-38.569698,29.0,36.0,01/02/2021,21:23:23
-3.738678,-38.569698,29.0,36.0,01/02/2021,21:23:28
-3.738678,-38.569698,29.0,36.0,01/02/2021,21:23:33
-3.738678,-38.569698,29.0,36.0,01/02/2021,21:23:38
-3.738678,-38.569698,29.0,36.0,01/02/2021,21:23:43
-3.738678,-38.569698,29.0,36.0,01/02/2021,21:23:48
-3.738678,-38.569698,29.0,36.0,01/02/2021,21:23:53
-3.738678,-38.569698,29.0,36.0,01/02/2021,21:23:58
-3.738678,-38.569698,29.0,36.0,01/02/2021,21:24:03
-3.738678,-38.569698,29.0,36.0,01/02/2021,21:24:08
-3.738678,-38.569698,29.0,36.0,01/02/2021,21:24:13
-3.738678,-38.569698,29.0,36.0,01/02/2021,21:24:18
-3.738678,-38.569698,29.0,36.0,01/02/2021,21:24:23
-3.738678,-38.569698,29.0,36.0,01/02/2021,21:24:28
-3.738678,-38.569698,29.0,36.0,01/02/2021,21:24:33
-3.738678,-38.569698,29.0,36.0,01/02/2021,21:24:38
-3.738678,-38.569698,29.0,36.0,01/02/2021,21:24:43
-3.738678,-38.569698,29.0,36.0,01/02/2021,21:24:48
-3.738678,-38.569698,29.0,36.0,01/02/2021,21:24:53
-3.738678,-38.569698,29.0,36.0,01/02/2021,21:24:58
-3.738678,-38.569698,29.0,36.0,01/02/2021,21:25:03
-3.738678,-38.569698,29.0,36.0,01/02/2021,21:25:08
-3.738678,-38.569698,29.0,36.0,01/02/2021,21:25:13
-3.738678,-38.569698,29.0,36.0,01/02/2021,21:25:18
-3.738678,-38.569698,29.0,36.0,01/02/2021,21:25:23
-3.738678,-38.569698,29.0,36.0,01/02/2021,21:25:28
-3.738678,-38.569698,29.0,36.0,01/02/2021,21:25:33
-3.738678,-38.569698,29.0,36.0,01/02/2021,21:25:38
-3.738678,-38.569698,29.0,36.0,01/02/2021,21:25:43
-3.738678,-38.569698,29.0,36.0,01/02/2021,21:25:48
-3.738678,-38.569698,29.0,36.0,01/02/2021,21:25:53
-3.738678,-38.569698,29.0,36.0,01/02/2021,21:25:59
-3.738678,-38.569698,29.0,36.0,01/02/2021,21:26:04
-3.738678,-38.569698,29.0,36.0,01/02/2021,21:26:09
-3.738678,-38.569698,29.0,36.0,01/02/2021,21:26:14
-3.738678,-38.569698,29.0,36.0,01/02/2021,21:26:19
-3.738678,-38.569698,29.0,36.0,01/02/2021,21:26:24
-3.738678,-38.569698,29.0,36.0,01/02/2021,21:26:29
-3.738678,-38.569698,29.0,36.0,01/02/2021,21:26:34
-3.738678,-38.569698,29.0,36.0,01/02/2021,21:26:39
-3.738678,-38.569698,29.0,36.0,01/02/2021,21:26:44
-3.738678,-38.569698,29.0,36.0,01/02/2021,21:26:49
-3.738678,-38.569698,29.0,36.0,01/02/2021,21:26:54
-3.738678,-38.569698,29.0,36.0,01/02/2021,21:26:59
-3.738678,-38.569698,29.0,36.0,01/02/2021,21:27:04
-3.738678,-38.569698,29.0,36.0,01/02/2021,21:27:09
-3.738678,-38.569698,29.0,36.0,01/02/2021,21:27:14
-3.738678,-38.569698,29.0,36.0,01/02/2021,21:27:19
-3.738678,-38.569698,29.0,36.0,01/02/2021,21:27:24
-3.738678,-38.569698,29.0,36.0,01/02/2021,21:27:29
-3.738678,-38.569698,29.0,36.0,01/02/2021,21:27:34
-3.738678,-38.569698,29.0,36.0,01/02/2021,21:27:39
-3.738678,-38.569698,29.0,36.0,01/02/2021,21:27:44
-3.738678,-38.569698,29.0,36.0,01/02/2021,21:27:49
-3.738678,-38.569698,29.0,36.0,01/02/2021,21:27:54
-3.738678,-38.569698,29.0,36.0,01/02/2021,21:27:59
-3.738678,-38.569698,29.0,36.0,01/02/2021,21:28:04
-3.738678,-38.569698,29.0,36.0,01/02/2021,21:28:09
-3.738678,-38.569698,29.0,36.0,01/02/2021,21:28:14
-3.738678,-38.569698,29.0,36.0,01/02/2021,21:28:19
-3.738678,-38.569698,29.0,36.0,01/02/2021,21:28:24
-3.738678,-38.569698,29.0,36.0,01/02/2021,21:28:29
-3.738678,-38.569698,29.0,36.0,01/02/2021,21:28:34
-3.738678,-38.569698,29.0,36.0,01/02/2021,21:28:39
-3.738678,-38.569698,29.0,36.0,01/02/2021,21:28:44
-3.738678,-38.569698,29.0,36.0,01/02/2021,21:28:49
-3.738678,-38.569698,29.0,36.0,01/02/2021,21:28:54
-3.738678,-38.569698,29.0,36.0,01/02/2021,21:28:59
-3.738678,-38.569698,29.0,36.0,01/02/2021,21:29:04
-3.738678,-38.569698,29.0,36.0,01/02/2021,21:29:09
-3.738678,-38.569698,29.0,36.0,01/02/2021,21:29:14
-3.738678,-38.569698,29.0,36.0,01/02/2021,21:29:19
-3.738678,-38.569698,29.0,36.0,01/02/2021,21:29:24
-3.738678,-38.569698,29.0,36.0,01/02/2021,21:29:30
-3.738678,-38.569698,29.0,36.0,01/02/2021,21:29:35
-3.738678,-38.569698,29.0,36.0,01/02/2021,21:29:40
-3.738678,-38.569698,29.0,36.0,01/02/2021,21:29:45
-3.738678,-38.569698,29.0,36.0,01/02/2021,21:29:50
-3.738678,-38.569698,29.0,36.0,01/02/2021,21:29:55
-3.738678,-38.569698,29.0,36.0,01/02/2021,21:30:00
-3.738678,-38.569698,29.0,36.0,01/02/2021,21:30:05
-3.738678,-38.569698,29.0,36.0,01/02/2021,21:30:10
-3.738678,-38.569698,29.0,36.0,01/02/2021,21:30:15
-3.738678,-38.569698,29.0,36.0,01/02/2021,21:30:20
-3.738678,-38.569698,29.0,36.0,01/02/2021,21:30:25
-3.738678,-38.569698,29.0,36.0,01/02/2021,21:30:30
-3.738678,-38.569698,29.0,36.0,01/02/2021,21:30:35
-3.738678,-38.569698,29.0,36.0,01/02/2021,21:30:40
-3.738678,-38.569698,29.0,36.0,01/02/2021,21:30:45
-3.738678,-38.569698,29.0,36.0,01/02/2021,21:30:50
-3.738678,-38.569698,29.0,36.0,01/02/2021,21:30:55
-3.738678,-38.569698,29.0,36.0,01/02/2021,21:31:00
-3.738678,-38.569698,29.0,36.0,01/02/2021,21:31:05
-3.738678,-38.569698,29.0,36.0,01/02/2021,21:31:10
-3.738678,-38.569698,29.0,36.0,01/02/2021,21:31:15
-3.738678,-38.569698,29.0,36.0,01/02/2021,21:31:20
-3.738678,-38.569698,29.0,36.0,01/02/2021,21:31:25
-3.738678,-38.569698,29.0,36.0,01/02/2021,21:31:30
-3.738678,-38.569698,29.0,36.0,01/02/2021,21:31:35
-3.738678,-38.569698,29.0,36.0,01/02/2021,21:31:40
-3.738678,-38.569698,29.0,36.0,01/02/2021,21:31:45
-3.738678,-38.569698,29.0,36.0,01/02/2021,21:31:50
-3.738678,-38.569698,29.0,36.0,01/02/2021,21:31:55
-3.738678,-38.569698,29.0,36.0,01/02/2021,21:32:00
-3.738678,-38.569698,29.0,36.0,01/02/2021,21:32:05
-3.738678,-38.569698,29.0,36.0,01/02/2021,21:32:10
-3.738678,-38.569698,29.0,36.0,01/02/2021,21:32:15
-3.738678,-38.569698,29.0,36.0,01/02/2021,21:32:20
-3.738678,-38.569698,29.0,36.0,01/02/2021,21:32:25
-3.738678,-38.569698,29.0,36.0,01/02/2021,21:32:30
-3.738678,-38.569698,29.0,36.0,01/02/2021,21:32:35
-3.738678,-38.569698,29.0,36.0,01/02/2021,21:32:40
-3.738678,-38.569698,29.0,36.0,01/02/2021,21:32:45
-3.738678,-38.569698,29.0,36.0,01/02/2021,21:32:50
-3.738678,-38.569698,29.0,36.0,01/02/2021,21:32:55
-3.738678,-38.569698,29.0,36.0,01/02/2021,21:33:00
-3.738678,-38.569698,29.0,36.0,01/02/2021,21:33:05
-3.738678,-38.569698,29.0,36.0,01/02/2021,21:33:11
-3.738678,-38.569698,29.0,36.0,01/02/2021,21:33:16
-3.738678,-38.569698,29.0,36.0,01/02/2021,21:33:21
-3.738678,-38.569698,29.0,36.0,01/02/2021,21:33:26
-3.738678,-38.569698,29.0,36.0,01/02/2021,21:33:31
-3.738678,-38.569698,29.0,36.0,01/02/2021,21:33:36
-3.738678,-38.569698,29.0,36.0,01/02/2021,21:33:41
-3.738678,-38.569698,29.0,36.0,01/02/2021,21:33:46
-3.738678,-38.569698,29.0,36.0,01/02/2021,21:33:51
-3.738678,-38.569698,29.0,36.0,01/02/2021,21:33:56
-3.738678,-38.569698,29.0,36.0,01/02/2021,21:34:01
-3.738678,-38.569698,29.0,36.0,01/02/2021,21:34:06
-3.738678,-38.569698,29.0,36.0,01/02/2021,21:34:11
-3.738678,-38.569698,29.0,36.0,01/02/2021,21:34:16
-3.738678,-38.569698,29.0,36.0,01/02/2021,21:34:21
-3.738678,-38.569698,29.0,36.0,01/02/2021,21:34:26
-3.738678,-38.569698,29.0,36.0,01/02/2021,21:34:31
-3.738678,-38.569698,29.0,36.0,01/02/2021,21:34:36
-3.738678,-38.569698,29.0,36.0,01/02/2021,21:34:41
-3.738678,-38.569698,29.0,36.0,01/02/2021,21:34:46
-3.738678,-38.569698,29.0,36.0,01/02/2021,21:34:51
-3.738678,-38.569698,29.0,36.0,01/02/2021,21:34:56
-3.738678,-38.569698,29.0,36.0,01/02/2021,21:35:01
-3.738678,-38.569698,29.0,36.0,01/02/2021,21:35:06
-3.738678,-38.569698,29.0,36.0,01/02/2021,21:35:11
-3.738678,-38.569698,29.0,36.0,01/02/2021,21:35:16
-3.738678,-38.569698,29.0,36.0,01/02/2021,21:35:21
-3.738678,-38.569698,29.0,36.0,01/02/2021,21:35:26
-3.738678,-38.569698,28.0,37.0,01/02/2021,21:35:31
-3.738678,-38.569698,29.0,36.0,01/02/2021,21:35:36
-3.738678,-38.569698,29.0,36.0,01/02/2021,21:35:41
-3.738678,-38.569698,29.0,36.0,01/02/2021,21:35:46
-3.738678,-38.569698,29.0,36.0,01/02/2021,21:35:51
-3.738678,-38.569698,29.0,36.0,01/02/2021,21:35:56
-3.738678,-38.569698,29.0,36.0,01/02/2021,21:36:01
-3.738678,-38.569698,29.0,36.0,01/02/2021,21:36:06
-3.738678,-38.569698,29.0,36.0,01/02/2021,21:36:11
-3.738678,-38.569698,29.0,36.0,01/02/2021,21:36:16
-3.738678,-38.569698,29.0,36.0,01/02/2021,21:36:21
-3.738678,-38.569698,29.0,36.0,01/02/2021,21:36:26
-3.738678,-38.569698,29.0,36.0,01/02/2021,21:36:31
-3.738678,-38.569698,29.0,36.0,01/02/2021,21:36:36
-3.738678,-38.569698,29.0,36.0,01/02/2021,21:36:42
-3.738678,-38.569698,29.0,36.0,01/02/2021,21:36:47
-3.738678,-38.569698,29.0,36.0,01/02/2021,21:36:52
-3.738678,-38.569698,29.0,36.0,01/02/2021,21:36:57
-3.738678,-38.569698,29.0,36.0,01/02/2021,21:37:02
-3.738678,-38.569698,29.0,36.0,01/02/2021,21:37:07
-3.738678,-38.569698,29.0,36.0,01/02/2021,21:37:12
-3.738678,-38.569698,29.0,36.0,01/02/2021,21:37:17
-3.738678,-38.569698,29.0,36.0,01/02/2021,21:37:22
-3.738678,-38.569698,29.0,36.0,01/02/2021,21:37:27
-3.738678,-38.569698,29.0,36.0,01/02/2021,21:37:32
-3.738678,-38.569698,29.0,36.0,01/02/2021,21:37:37
-3.738678,-38.569698,29.0,36.0,01/02/2021,21:37:42
-3.738678,-38.569698,29.0,36.0,01/02/2021,21:37:47
-3.738678,-38.569698,29.0,36.0,01/02/2021,21:37:52
